U-42N-P1	24	26	92.31	16
U-42P-P1	24	29	82.76	22
U-42Q-P1	40	44	90.91	34
U-42Q-P3	8	8	100.00	4
U-42R-P1	46	52	88.46	34
U-451-P1	10	10	100.00	7
U-461-P1	3	3	100.00	2
U-462-P1	14	16	87.50	9
U-463-P1	3	3	100.00	2
U-463-P2	4	4	100.00	2
U-471-P1	27	27	100.00	27
U-471-P4	18	22	81.82	22
U-491-P1	16	37	43.24	18
U-521-P1	5	5	100.00	5
U-522-P2	1	1	100.00	1
U-524-P2	1	1	100.00	1
U-526-P1	6	6	100.00	6
U-52A-P1	1	1	100.00	1
U-52C-P1	1	1	100.00	1
U-52D-P1	1	1	100.00	1
U-52E-P1	1	1	100.00	1
U-52F-P1	1	1	100.00	1
U-52G-P1	1	1	100.00	1
U-52H-P1	1	1	100.00	1
U-761-P1	25	27	92.59	14
U-761-P2	21	22	95.45	14
U-761-P3	21	25	84.00	14
U-761-P4	16	18	88.89	12
U-761-P5	15	15	100.00	8
U-785-P1	21	43	48.84	24
U-78A-P1	1	1	100.00	1
U-78B-P1	1	1	100.00	1
U-78C-P1	1	1	100.00	1
U-78D-P1	1	1	100.00	1
V-244-P1	8	8	100.00	4
